sample,reads,orf,mapped_reads,amplicons,gRNA_count,sgRNA_HQ_count,sgRNA_LQ_count,sgRNA_LLQ_count,gRHPT,sgRPTg_HQ,sgRPTg_LQ,sgRPTg_LLQ,sgRPTg_ALL,sgRPHT_HQ,sgRPHT_LQ,sgRPHT_LLQ,sgRPHT_ALL
SHEF-C6622,10000,ORF1a,12039,1|3,146,56,21,3,1212.72530941108,28000,9513.88888888889,1500,39013.8888888889,465.154913198771,174.433092449539,24.919013207077,664.507018855387
SHEF-C6622,10000,S,12039,72,115,1,0,0,955.228839604618,8.69565217391304,0,0,8.69565217391304,8.30633773569233,0,0,8.30633773569233
SHEF-C6622,10000,ORF3a,12039,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C6622,10000,E,12039,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C6622,10000,M,12039,87|88,91,0,3,1,755.876733948002,0,69.6078431372549,25,94.6078431372549,0,24.919013207077,8.30633773569233,33.2253509427693
SHEF-C6622,10000,ORF6,12039,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C6622,10000,ORF7a,12039,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C6622,10000,ORF8,12039,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C6622,10000,N,12039,93,139,6,5,1,1154.58094526123,43.1654676258993,35.9712230215827,7.19424460431655,86.3309352517986,49.838026414154,41.5316886784617,8.30633773569233,99.676052828308
SHEF-C6622,10000,N*,12039,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C6622,10000,ORF10,12039,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C6622,200000,ORF1a,241974,1|2|3|4,5599,965,459,54,2313.88496284725,17072.571464018,8134.36323644083,981.818181818182,26188.752882277,398.803177200856,189.68980138362,22.3164472216023,610.809425806078
SHEF-C6622,200000,S,241974,71|72,2999,13,4,2,1239.38935588121,16.9824918072582,6.01332079135817,0.811688311688312,23.8075009103047,5.37247803483019,1.65307016456313,0.826535082281567,7.85208328167489
SHEF-C6622,200000,ORF3a,241974,84,1627,0,0,3,672.386289436055,0,0,1.84388444990781,1.84388444990781,0,0,1.23980262342235,1.23980262342235
SHEF-C6622,200000,E,241974,86|87|88,3992,3,3,37,1649.76402423401,4.26136363636364,4.26136363636364,49.7912418579703,58.3139691306975,1.23980262342235,1.23980262342235,15.290899022209,17.7705042690537
SHEF-C6622,200000,M,241974,87|88,1939,72,40,9,801.32576227198,95.5546098638204,53.7644920868605,12.1733529628266,161.492454913508,29.7552629621364,16.5307016456313,3.71940787026705,50.0053724780348
SHEF-C6622,200000,ORF6,241974,89|90,2138,6,4,0,883.566002958996,5.92158518987787,4.04040404040404,0,9.96198923028191,2.4796052468447,1.65307016456313,0,4.13267541140784
SHEF-C6622,200000,ORF7a,241974,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C6622,200000,ORF8,241974,92|93,3548,1,0,2,1466.2732359675,1.18764845605701,0,1.55719760609396,2.74484606215097,0.413267541140784,0,0.826535082281567,1.23980262342235
SHEF-C6622,200000,N,241974,93|94,3709,138,54,12,1532.80931009117,51.6252425281436,20.5831139250394,4.43458980044346,76.6429462536264,57.0309206774282,22.3164472216023,4.9592104936894,84.3065783927199
SHEF-C6622,200000,N*,241974,95,831,0,0,1,343.425326687991,0,0,1.20336943441637,1.20336943441637,0,0,0.413267541140784,0.413267541140784
SHEF-C6622,200000,ORF10,241974,97|98,1740,0,0,5,719.085521584964,0,0,11.7589825892655,11.7589825892655,0,0,2.06633770570392,2.06633770570392
SHEF-C6622,50000,ORF1a,60372,1|2|3,1065,242,112,14,1764.06281057444,29395.454175275,13630.8765034162,1750,44776.3306786911,400.84807526668,185.516464586232,23.189558073279,609.554097926191
SHEF-C6622,50000,S,60372,72,592,3,0,0,980.587027098655,5.06756756756757,0,0,5.06756756756757,4.96919101570264,0,0,4.96919101570264
SHEF-C6622,50000,ORF3a,60372,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C6622,50000,E,60372,87,164,1,1,5,271.649108858411,6.09756097560976,6.09756097560976,30.4878048780488,42.6829268292683,1.65639700523421,1.65639700523421,8.28198502617107,11.5947790366395
SHEF-C6622,50000,M,60372,87|88,434,15,6,1,718.876300271649,79.4941282746161,29.4037940379404,6.09756097560976,114.995483288166,24.8459550785132,9.93838203140529,1.65639700523421,36.4407341151527
SHEF-C6622,50000,ORF6,60372,89|90,549,1,3,0,909.361955873584,3.43642611683849,11.6279069767442,0,15.0643330935827,1.65639700523421,4.96919101570264,0,6.62558802093686
SHEF-C6622,50000,ORF7a,60372,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C6622,50000,ORF8,60372,92,220,1,0,1,364.407341151527,4.54545454545455,0,4.54545454545455,9.09090909090909,1.65639700523421,0,1.65639700523421,3.31279401046843
SHEF-C6622,50000,N,60372,93,687,34,19,3,1137.94474259591,49.490538573508,27.6564774381368,4.36681222707424,81.5138282387191,56.3174981779633,31.4715430994501,4.96919101570264,92.758232293116
SHEF-C6622,50000,N*,60372,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C6622,50000,ORF10,60372,97,376,0,0,1,622.805273968065,0,0,2.65957446808511,2.65957446808511,0,0,1.65639700523421,1.65639700523421
SHEF-C6622,5000,ORF1a,6029,1|3,72,21,9,2,1194.22789849063,21000,8014.08450704225,2000,31014.0845070423,348.3164703931,149.278487311329,33.1729971802952,530.767954884724
SHEF-C6622,5000,S,6029,72,61,1,0,0,1011.776413999,16.3934426229508,0,0,16.3934426229508,16.5864985901476,0,0,16.5864985901476
SHEF-C6622,5000,ORF3a,6029,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C6622,5000,E,6029,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C6622,5000,M,6029,87,18,0,1,0,298.556974622657,0,55.5555555555556,0,55.5555555555556,0,16.5864985901476,0,16.5864985901476
SHEF-C6622,5000,ORF6,6029,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C6622,5000,ORF7a,6029,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C6622,5000,ORF8,6029,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C6622,5000,N,6029,93,75,2,4,0,1243.98739426107,26.6666666666667,53.3333333333333,0,80,33.1729971802952,66.3459943605905,0,99.5189915408857
SHEF-C6622,5000,N*,6029,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C6622,5000,ORF10,6029,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C8338,10000,ORF1a,11459,1|2|3,224,63,40,6,1954.79535736103,15512.987012987,9519.98001998002,1500,26532.967032967,549.786194257789,349.070599528755,52.3605899293132,951.217383715857
SHEF-C8338,10000,S,11459,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C8338,10000,ORF3a,11459,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C8338,10000,E,11459,87,38,0,0,2,331.617069552317,0,0,52.6315789473684,52.6315789473684,0,0,17.4535299764377,17.4535299764377
SHEF-C8338,10000,M,11459,87,38,3,2,1,331.617069552317,78.9473684210526,52.6315789473684,26.3157894736842,157.894736842105,26.1802949646566,17.4535299764377,8.72676498821887,52.3605899293132
SHEF-C8338,10000,ORF6,11459,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C8338,10000,ORF7a,11459,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C8338,10000,ORF8,11459,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C8338,10000,N,11459,93,130,1,0,0,1134.47944846845,7.69230769230769,0,0,7.69230769230769,8.72676498821887,0,0,8.72676498821887
SHEF-C8338,10000,N*,11459,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C8338,10000,ORF10,11459,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C8338,5000,ORF1a,5751,1|3,70,30,21,2,1217.17962093549,15000,10014.7058823529,1000,26014.7058823529,521.648408972353,365.153886280647,34.7765605981568,921.578855851156
SHEF-C8338,5000,S,5751,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C8338,5000,ORF3a,5751,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C8338,5000,E,5751,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C8338,5000,M,5751,87,16,1,0,0,278.212484785255,62.5,0,0,62.5,17.3882802990784,0,0,17.3882802990784
SHEF-C8338,5000,ORF6,5751,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C8338,5000,ORF7a,5751,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C8338,5000,ORF8,5751,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C8338,5000,N,5751,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C8338,5000,N*,5751,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C8338,5000,ORF10,5751,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C84CC,100000,ORF1a,100859,1|2,1444,588,340,31,1431.70168254692,16800,9686.42400892223,885.714285714286,27372.1382946365,582.992097879217,337.104274283901,30.7359779494145,950.832350112533
SHEF-C84CC,100000,S,100859,71,684,18,13,1,678.174481206437,26.3157894736842,19.0058479532164,1.46198830409357,46.7836257309941,17.8466968738536,12.8892810755609,0.991483159658533,31.7274611090731
SHEF-C84CC,100000,ORF3a,100859,84|85,2092,1,0,3,2074.18277000565,1.34228187919463,0,2.2271714922049,3.56945337139953,0.991483159658533,0,2.9744494789756,3.96593263863413
SHEF-C84CC,100000,E,100859,87,817,5,2,44,810.041741441022,6.11995104039168,2.44798041615667,53.8555691554468,62.4235006119951,4.95741579829267,1.98296631931707,43.6252590249755,50.5656411425852
SHEF-C84CC,100000,M,100859,87,817,45,19,5,810.041741441022,55.0795593635251,23.2558139534884,6.11995104039168,84.4553243574051,44.616742184634,18.8381800335121,4.95741579829267,68.4123380164388
SHEF-C84CC,100000,ORF6,100859,89|90,1723,13,6,1,1708.32548409165,16.7095115681234,7.48493627671006,1.2853470437018,25.4797948885352,12.8892810755609,5.9488989579512,0.991483159658533,19.8296631931707
SHEF-C84CC,100000,ORF7a,100859,90|91,1436,3,0,1,1423.76981726965,4.15306199420252,0,1.05820105820106,5.21126305240358,2.9744494789756,0,0.991483159658533,3.96593263863413
SHEF-C84CC,100000,ORF8,100859,92,690,0,0,1,684.123380164388,0,0,1.44927536231884,1.44927536231884,0,0,0.991483159658533,0.991483159658533
SHEF-C84CC,100000,N,100859,93,1190,100,49,9,1179.86495999365,84.0336134453782,41.1764705882353,7.56302521008403,132.773109243697,99.1483159658533,48.5826748232681,8.9233484369268,156.654339226048
SHEF-C84CC,100000,N*,100859,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C84CC,100000,ORF10,100859,97|98,795,0,0,4,788.229111928534,0,0,28.2498431290525,28.2498431290525,0,0,3.96593263863413,3.96593263863413
SHEF-C84CC,10000,ORF1a,10086,1,2,48,29,7,19.8294665873488,24000,14500,3500,42000,475.907198096371,287.527265516558,69.4031330557208,832.83759666865
SHEF-C84CC,10000,S,10086,71,65,3,1,0,644.457664088836,46.1538461538462,15.3846153846154,0,61.5384615384615,29.7441998810232,9.9147332936744,0,39.6589331746976
SHEF-C84CC,10000,ORF3a,10086,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C84CC,10000,E,10086,87,87,0,0,2,862.581796549673,0,0,22.9885057471264,22.9885057471264,0,0,19.8294665873488,19.8294665873488
SHEF-C84CC,10000,M,10086,87,87,6,1,0,862.581796549673,68.9655172413793,11.4942528735632,0,80.4597701149425,59.4883997620464,9.9147332936744,0,69.4031330557208
SHEF-C84CC,10000,ORF6,10086,89|90,159,2,2,0,1576.44259369423,28.5714285714286,25.5216693418941,0,54.0930979133226,19.8294665873488,19.8294665873488,0,39.6589331746976
SHEF-C84CC,10000,ORF7a,10086,90,89,2,0,0,882.411263137022,22.4719101123596,0,0,22.4719101123596,19.8294665873488,0,0,19.8294665873488
SHEF-C84CC,10000,ORF8,10086,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C84CC,10000,N,10086,93,109,10,2,1,1080.70592901051,91.743119266055,18.348623853211,9.1743119266055,119.266055045872,99.147332936744,19.8294665873488,9.9147332936744,128.891532817767
SHEF-C84CC,10000,N*,10086,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C84CC,10000,ORF10,10086,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C84CC,200000,ORF1a,201678,1|2,2848,1218,653,65,1412.15204434792,17386.0742569166,9300.71994240461,928.571428571428,27615.3656278926,603.933002112278,323.783456797469,32.2295937087833,959.946052618531
SHEF-C84CC,200000,S,201678,71,1426,36,23,4,707.067701980385,25.2454417952314,16.1290322580645,2.80504908835905,44.179523141655,17.8502365156338,11.4043177738772,1.9833596128482,31.2379139023592
SHEF-C84CC,200000,ORF3a,201678,84|85,4151,1,0,5,2058.23143823322,0.671591672263264,0,1.87828700225394,2.54987867451721,0.495839903212051,0,2.47919951606025,2.97503941927231
SHEF-C84CC,200000,E,201678,86|87,3958,7,3,97,1962.5343369133,4.08994297018035,1.82926829268293,58.9679917506682,64.8872030135314,3.47087932248436,1.48751970963615,48.0964706115689,53.0548696436895
SHEF-C84CC,200000,M,201678,87,1640,89,48,9,813.177441267764,54.2682926829268,29.2682926829268,5.48780487804878,89.0243902439024,44.1297513858725,23.8003153541784,4.46255912890846,72.3926258689594
SHEF-C84CC,200000,ORF6,201678,89|90,3536,22,12,1,1753.28989775781,13.681592039801,7.35946821907062,0.621890547263682,21.6629508061353,10.9084778706651,5.95007883854461,0.495839903212051,17.3543966124218
SHEF-C84CC,200000,ORF7a,201678,90|91,2899,7,1,3,1437.43987941174,6.18667498536394,1.02986611740474,1.55601659751037,8.77255770027905,3.47087932248436,0.495839903212051,1.48751970963615,5.45423893533256
SHEF-C84CC,200000,ORF8,201678,92,1305,0,2,1,647.071073691726,0,1.53256704980843,0.766283524904215,2.29885057471264,0,0.991679806424102,0.495839903212051,1.48751970963615
SHEF-C84CC,200000,N,201678,93,2375,187,98,22,1177.61977012862,78.7368421052632,41.2631578947368,9.26315789473684,129.263157894737,92.7220619006535,48.592310514781,10.9084778706651,152.2228502861
SHEF-C84CC,200000,N*,201678,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C84CC,200000,ORF10,201678,97|98,1627,0,0,9,806.731522526007,0,0,29.6521054036632,29.6521054036632,0,0,4.46255912890846,4.46255912890846
SHEF-C84CC,500000,ORF1a,504123,1|2,7206,3094,1675,173,1429.413059908,16629.174708207,9000.14245014245,930.10752688172,26559.4246852311,613.739107321031,332.260182534818,34.3170218379245,980.316311693773
SHEF-C84CC,500000,S,504123,71|72,7867,82,63,12,1560.5318543292,23.0996497847465,17.7865612648221,3.38791643139469,44.2741274809634,16.2658716226,12.4969501490708,2.38037145696586,31.1431932286367
SHEF-C84CC,500000,ORF3a,504123,84|85,10135,1,2,10,2010.42205969575,0.276395798783859,0.429840635365108,1.53444836581249,2.24068479996146,0.198364288080488,0.396728576160977,1.98364288080488,2.57873574504635
SHEF-C84CC,500000,E,504123,86|87,9603,14,9,239,1904.89225843693,3.42535656877504,2.24775224775225,59.6191627625812,65.2922715791085,2.77710003312684,1.78527859272439,47.4090648512367,51.9714434770879
SHEF-C84CC,500000,M,504123,87|88,10130,246,123,19,2009.43023825535,61.4385614385614,30.7192807192807,4.65874315041798,96.8165853082601,48.7976148678001,24.3988074339001,3.76892147352928,76.9653437752295
SHEF-C84CC,500000,ORF6,504123,89|90,8935,56,30,4,1772.38491399916,14.0518659556563,7.40364621751047,1.00730294636112,22.4628151195279,11.1084001325073,5.95092864241465,0.793457152321953,17.8527859272439
SHEF-C84CC,500000,ORF7a,504123,90|91,7320,8,2,4,1452.02658874917,2.94959019028687,0.625898660508462,0.8058017727639,4.38129062355924,1.58691430464391,0.396728576160977,0.793457152321953,2.77710003312684
SHEF-C84CC,500000,ORF8,504123,92,3168,0,3,2,628.418064638987,0,0.946969696969697,0.631313131313131,1.57828282828283,0,0.595092864241465,0.396728576160977,0.991821440402441
SHEF-C84CC,500000,N,504123,93,6022,446,255,54,1194.5497428207,74.061773497177,42.3447359681169,8.96712055795417,125.373630023248,88.4704724838978,50.5828934605245,10.7116715563464,149.765037500769
SHEF-C84CC,500000,N*,504123,95,2285,1,0,0,453.262398263916,0.437636761487965,0,0,0.437636761487965,0.198364288080488,0,0,0.198364288080488
SHEF-C84CC,500000,ORF10,504123,97|98,3975,0,0,23,788.498045119941,0,0,33.4538038333653,33.4538038333653,0,0,4.56237862585123,4.56237862585123
SHEF-C84CC,50000,ORF1a,50421,1|2,748,271,156,22,1483.50885543722,13550,7751.37362637363,1100,22401.3736263736,537.474465004661,309.394894984233,43.6326133952123,890.501973384106
SHEF-C84CC,50000,S,50421,71,344,6,8,0,682.255409452411,17.4418604651163,23.2558139534884,0,40.6976744186047,11.8998036532397,15.8664048709863,0,27.766208524226
SHEF-C84CC,50000,ORF3a,50421,84,698,0,0,2,1384.34382499355,0,0,2.86532951289398,2.86532951289398,0,0,3.96660121774657,3.96660121774657
SHEF-C84CC,50000,E,50421,87,406,5,0,24,805.220047202554,12.3152709359606,0,59.1133004926108,71.4285714285714,9.91650304436643,0,47.5992146129589,57.5157176573253
SHEF-C84CC,50000,M,50421,87,406,21,7,3,805.220047202554,51.7241379310345,17.2413793103448,7.38916256157635,76.3546798029557,41.649312786339,13.883104262113,5.94990182661986,61.4823188750719
SHEF-C84CC,50000,ORF6,50421,89|90,835,6,4,1,1656.05600840919,15.2671755725191,9.89603122517357,2.54452926208651,27.7077360597792,11.8998036532397,7.93320243549315,1.98330060887329,21.8163066976062
SHEF-C84CC,50000,ORF7a,50421,90,442,2,0,0,876.618869121993,4.52488687782805,0,0,4.52488687782805,3.96660121774657,0,0,3.96660121774657
SHEF-C84CC,50000,ORF8,50421,92,359,0,0,1,712.00491858551,0,0,2.78551532033426,2.78551532033426,0,0,1.98330060887329,1.98330060887329
SHEF-C84CC,50000,N,50421,93,587,45,25,6,1164.19745740862,76.6609880749574,42.5894378194208,10.221465076661,129.471890971039,89.2485273992979,49.5825152218322,11.8998036532397,150.73084627437
SHEF-C84CC,50000,N*,50421,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C84CC,50000,ORF10,50421,98,52,0,0,1,103.131631661411,0,0,19.2307692307692,19.2307692307692,0,0,1.98330060887329,1.98330060887329
SHEF-C84CC,5000,ORF1a,5041,1,2,25,13,3,39.6746677246578,12500,6500,1500,20500,495.933346558223,257.885340210276,59.5120015869867,813.330688355485
SHEF-C84CC,5000,S,5041,71,31,2,1,0,614.957349732196,64.5161290322581,32.258064516129,0,96.7741935483871,39.6746677246578,19.8373338623289,0,59.5120015869867
SHEF-C84CC,5000,ORF3a,5041,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C84CC,5000,E,5041,87,41,0,0,1,813.330688355485,0,0,24.390243902439,24.390243902439,0,0,19.8373338623289,19.8373338623289
SHEF-C84CC,5000,M,5041,87,41,2,1,0,813.330688355485,48.780487804878,24.390243902439,0,73.1707317073171,39.6746677246578,19.8373338623289,0,59.5120015869867
SHEF-C84CC,5000,ORF6,5041,90,43,0,1,0,853.005356080143,0,23.2558139534884,0,23.2558139534884,0,19.8373338623289,0,19.8373338623289
SHEF-C84CC,5000,ORF7a,5041,90,43,1,0,0,853.005356080143,23.2558139534884,0,0,23.2558139534884,19.8373338623289,0,0,19.8373338623289
SHEF-C84CC,5000,ORF8,5041,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C84CC,5000,N,5041,93,52,6,1,1,1031.5413608411,115.384615384615,19.2307692307692,19.2307692307692,153.846153846154,119.024003173973,19.8373338623289,19.8373338623289,158.698670898631
SHEF-C84CC,5000,N*,5041,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C84CC,5000,ORF10,5041,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C9953,100000,ORF1a,117656,1|2,1142,997,426,50,970.626232406337,15362.0636391721,6537.71128469924,793.650793650794,22693.4257175221,847.385598694499,362.072482491331,42.4967702454613,1251.95485143129
SHEF-C9953,100000,S,117656,71|72,1586,19,14,1,1347.99755218603,51.6051364365971,24.0676045699179,2.94117647058824,78.6139174771032,16.1487726932753,11.8990956687292,0.849935404909227,28.8978037669137
SHEF-C9953,100000,ORF3a,117656,84,978,0,1,0,831.236826001224,0,1.02249488752556,0,1.02249488752556,0,0.849935404909227,0,0.849935404909227
